T10YIE,inf
2014-08-27,2.14
2014-08-28,2.13
2014-08-29,2.12
2014-08-30,2.1275
2014-08-31,2.135
2014-09-01,2.1425
2014-09-02,2.15
2014-09-03,2.17
2014-09-04,2.17
2014-09-05,2.15
2014-09-06,2.143333333333333
2014-09-07,2.1366666666666667
2014-09-08,2.13
2014-09-09,2.11
2014-09-10,2.1
2014-09-11,2.12
2014-09-12,2.13
2014-09-13,2.13
2014-09-14,2.13
2014-09-15,2.13
2014-09-16,2.12
2014-09-17,2.06
2014-09-18,2.02
2014-09-19,2.03
2014-09-20,2.0166666666666666
2014-09-21,2.0033333333333334
2014-09-22,1.99
2014-09-23,2.02
2014-09-24,2.03
2014-09-25,2.02
2014-09-26,1.97
2014-09-27,1.9633333333333334
2014-09-28,1.9566666666666666
2014-09-29,1.95
2014-09-30,1.97
2014-10-01,1.96
2014-10-02,1.95
2014-10-03,1.93
2014-10-04,1.93
2014-10-05,1.93
2014-10-06,1.93
2014-10-07,1.92
2014-10-08,1.96
2014-10-09,1.97
2014-10-10,1.96
2014-10-11,1.95
2014-10-12,1.94
2014-10-13,1.93
2014-10-14,1.92
2014-10-15,1.86
2014-10-16,1.89
2014-10-17,1.92
2014-10-18,1.9166666666666665
2014-10-19,1.9133333333333333
2014-10-20,1.91
2014-10-21,1.9
2014-10-22,1.91
2014-10-23,1.91
2014-10-24,1.9
2014-10-25,1.8966666666666665
2014-10-26,1.8933333333333333
2014-10-27,1.89
2014-10-28,1.91
2014-10-29,1.92
2014-10-30,1.9
2014-10-31,1.92
2014-11-01,1.9233333333333333
2014-11-02,1.9266666666666665
2014-11-03,1.93
2014-11-04,1.92
2014-11-05,1.93
2014-11-06,1.94
2014-11-07,1.94
2014-11-08,1.94
2014-11-09,1.94
2014-11-10,1.94
2014-11-11,1.9249999999999998
2014-11-12,1.91
2014-11-13,1.88
2014-11-14,1.89
2014-11-15,1.88
2014-11-16,1.87
2014-11-17,1.86
2014-11-18,1.84
2014-11-19,1.83
2014-11-20,1.85
2014-11-21,1.86
2014-11-22,1.86
2014-11-23,1.86
2014-11-24,1.86
2014-11-25,1.85
2014-11-26,1.82
2014-11-27,1.8050000000000002
2014-11-28,1.79
2014-11-29,1.79
2014-11-30,1.79
2014-12-01,1.79
2014-12-02,1.77
