BTCDR,ETFDR,GOLDDR,CRYPTDR,FBE,FFL,TBE
0.016866737,0.001653707,-0.002517505,,0,-0.012345679,-0.006711409
-0.001049503,-0.004622726,-0.000709835,,0.022556391,-0.00625,-0.013513514
0.001813804,-0.008293249,-0.016258879,,-0.02919708,0.037735849,0.034246575
0.005605138,0.01605618,0.016126444,,0.014814815,-0.024242424,-0.01986755
0.010665919,-0.017201613,-0.001342282,,-0.042553191,0.037267081,0.040540541
-0.023189396,-0.004298917,-0.005798018,,0.007142857,-0.001996008,-0.004329005
0.005595003,-0.004317477,-0.005831831,,0.007194245,-0.002,-0.004347826
0.005508331,-0.004336199,-0.005866041,,0.007246377,-0.002004008,-0.004366812
0.000770929,0.000763519,-0.008690055,,0.022222222,-0.006024096,-0.013157895
0.000902323,0.022295668,-0.002840909,,-0.068965517,0.036363636,0.053333333
0.008573936,-0.00381457,0.030932031,,-0.006849315,-0.01754386,-0.006329114
-0.026192548,-0.002746974,-0.011369917,,-0.006802721,0.041666667,0.025477707
0.002155572,-0.00233724,-0.021643639,,-0.006756757,0.005714286,0.00621118
0.008503869,-0.002342716,0.007755102,,-0.006711409,0.005681818,0.00617284
-0.001705273,-0.002348216,0.003186175,,-0.006666667,0.005649718,0.006134969
0.011405648,0.002942157,0.003176056,,0.013513514,0,-0.006097561
-1.91E-05,-0.022630098,0.003166,,0.027777778,-0.033707865,-0.030674847
-0.003885075,-0.002401158,-0.015084651,,0.014084507,0,-0.006329114
0.002007752,0.000580237,-0.005295316,,0.003533569,0,-0.001592357
0.001701732,0.000579901,0.004095004,,0.003546099,0,-0.001594896
0.021264225,0.000579565,0.014926591,,0.003558719,0,-0.001597444
-0.006363353,0.000579229,0.000991186,,0.003571429,0,-0.0016
-0.018009776,0.018524906,0.000990205,,-0.047619048,0.01744186,0.032051282
-0.003837057,-0.013977804,0.000989225,,-0.032894737,0.017142857,0.02484472
0.004608706,0.004611452,0.002804487,,0.020134228,-0.016853933,-0.018181818
0.002502525,-0.006035354,-0.012385138,,0,0,0
0.007196845,-0.002223547,0.004449838,,0.002242152,0.00952381,0.004115227
7.60E-05,-0.002228503,0.006846557,,0.002247191,0.009433962,0.00409836
0.001485051,-0.002233479,0.001546667,,0.002252252,0.009345795,0.004081633
0.005950376,0.013000447,0.001544278,,0.034965035,-0.027777778,-0.030487805
-0.001740591,-0.006119344,0.001541897,,0,0,0
-0.00143412,0.014280819,-0.014174232,,0.014184397,0,-0.006289308
-0.005676105,-0.001517587,0.002423263,,-0.013986014,-0.011428571,0
-0.002160619,0.004503361,0.017727639,,0.004683841,-0.003853565,-0.004219409
0.005174774,0.004483171,0.003167063,,0.004705882,-0.003868472,-0.004237288
0.002049764,0.004463162,-0.001710076,,0.004728133,-0.003883495,-0.004255319
0.007003239,0.000166658,-0.001713006,,0.014388489,0.023391813,0.006410256
-0.003691217,-0.010662274,-0.001715945,,-0.027972028,-0.034285714,-0.006369427
0.000922683,-0.01397656,-0.007298691,,0.007042254,0.00591716,0
0.01319329,0.006916548,0.010149445,,0,0,0
0.001556715,-0.00050882,-0.017009494,,0.002352941,0.005882353,0.002136752
-0.00732308,-0.000509079,0.006841046,,0.002358491,0.005847953,0.002132197
0.002932586,-0.000509338,0.002930989,,0.002364066,0.005813953,0.002127659
0.016409931,0.015627688,0.002922423,,-0.034246575,0.005780347,0.01910828
0.013350844,-0.005101196,0.002913907,,-0.020134228,0.005747126,0.0125
0.017984992,0.003782441,-0.009270998,,-0.044871795,-0.017142857,0.012345679
-0.00809248,-0.012811916,0.003359194,,0,0,0
0.010043306,0.00096136,0.001594261,,0,0.003875969,0.00203252
0.01892275,0.000960436,0.002228412,,0,0.003861003,0.002028398
0.007923011,0.000959515,0.004685143,,0,0.003846154,0.002024291
0.008388529,0.003975252,0.004663294,,0,0.022988506,0.012121212
-0.047282571,0.002864398,0.004641649,,-0.006369427,0.005617978,0.005988024
0.011082241,0.01890121,0.003915427,,-0.02484472,0.022346369,0.023809524
0.013737708,0.019457507,0.005850234,,0.00625,-0.005464481,-0.005813953
-0.015381405,-0.001105281,0.005040713,,0.004184101,-0.007326007,-0.005847953
0.007719372,-0.001106504,0.018518519,,0.00420168,-0.007380074,-0.005882353
-0.015683566,-0.00110773,0.001893939,,0.004219409,-0.007434944,-0.00591716
0.012863277,-0.002271982,0.001890359,,0.025974026,-0.02247191,-0.023809524
-0.007983247,-0.006099545,0.001886792,,0.013157895,0,-0.006097561
0.002825017,-0.001145561,-0.005047081,,0,0,0
0.026228557,0.009093143,-0.000227135,,0.006622517,-0.017241379,-0.012269939
-0.002851643,-0.006846344,-0.003180613,,0.002212389,-0.005847953,-0.004140787
0.000383924,-0.006893539,0.005317937,,0.002217295,-0.005882353,-0.004158004
0.004036197,-0.006941391,0.002896798,,0.002222222,-0.00591716,-0.004175366
-0.021292168,0.002735193,0.002888431,,-0.019607843,0.017857143,0.018867925
0.004482444,0.009423045,0.002880112,,0,-0.035087719,-0.018518519
0.004564061,-0.007861112,0.003146539,,0,0.012121212,0.006289308
0.002075943,0.004539411,-0.005377147,,0.006578947,-0.017964072,-0.0125
-2.63E-05,0.000246498,0.000375432,,-0.002188184,0.006097561,0.004219409
0.004371633,0.000246438,-0.004353374,,-0.002183407,0.006060606,0.00420168
-0.007330818,0.000246377,0.005779621,,-0.002178649,0.006024096,0.004184101
-0.001076377,0.003448259,0.005746408,,-0.019230769,-0.005988024,0.00625
0.001930311,-0.017345794,0.005713576,,0.012987013,0.012048193,0
-0.03312374,-0.001915029,-0.010892923,,0.01986755,-0.041666667,-0.031055901
0.006409965,-0.001334813,0.001648187,,0,0,0
0.001771968,-0.000946721,0.006207928,,0.00443459,-0.004140787,-0.004273504
-0.008546353,-0.000947618,-0.007433286,,0.004454343,-0.004158004,-0.004291845
0.011009416,-0.000948517,0.002171797,,0.004474273,-0.004175366,-0.004310345
0.003952462,-0.01734104,0.00216709,,-0.013245033,0,0.006493506
0.007851384,-0.002728048,0.002162404,,0,0.037735849,0.019354839
0.008537654,-0.003419396,0.00171131,,0,0,0
0.044894304,-0.00823468,0.014632697,,0,0,0
0.120095835,0.000951382,0.00204978,,0.006666667,-0.006060606,-0.006329114
-0.009503923,0.000950477,0.011835184,,0.006711409,-0.006097561,-0.006369427
0.017344648,0.000949574,-0.00156438,,0.006756757,-0.006134969,-0.006410256
-0.006102533,0.000948674,-0.001566831,,0.006802721,-0.00617284,-0.006451613
0.012091835,-0.001033914,-0.00156929,,0,0,0
0.000293757,-0.002328825,-0.016467174,,-0.006756757,-0.00621118,0
0.05776955,0.027751353,-0.01312878,,0.020689655,-0.00625,-0.012987013
0.007172754,0.000112161,-0.008221226,,-0.009111617,0,0.004385965
0.003243309,0.000112148,0.006782216,,-0.009029346,0,0.004366812
0.018165724,0.000112136,-0.006287425,,-0.008948546,0,0.004347826
-0.01528818,-0.000840885,-0.006327207,,-0.013245033,0.025157233,0.019480519
0.009132159,0.014812338,-0.006367495,,-0.019480519,0.006134969,0.012738854
-0.012291186,0.00555646,0.002059811,,0.006535948,-0.030487805,-0.018867925
0.005081372,0.004041221,-0.007232585,,0.026845638,-0.025157233,-0.025641026
0.051159344,0.002464271,-0.006134969,,0.009029345,-0.012903226,-0.010964913
0.107341925,0.002458214,-0.000925926,,0.009111618,-0.013071895,-0.011086474
0.047612248,0.002452185,-0.00077232,,0.009195402,-0.013245033,-0.011210763
-0.026226263,0.001059997,-0.000772917,,0,-0.026845638,-0.013605442
0.012000181,0.007412259,-0.000773515,,-0.013605442,0.013793103,0.013793103
0.103878234,-0.01051102,-0.006192909,,0.035211268,-0.034013605,-0.034013605
-0.021923905,0.012828894,0.006387288,,-0.006993007,-0.007042254,0
0.009514875,-0.001990044,-0.00619195,,0,0.004728133,0.002347418
0.009121157,-0.001994013,0.010358255,,0,0.004705882,0.002341921
-0.034141447,-0.001997997,0.000436805,,0,0.004683841,0.002336448
-0.096864319,-0.019235476,0.000436614,,0.014184397,0.013986014,0
-0.116652651,0.000496574,0.000436423,,0,0.013793103,0.006993007
0.060592872,-0.006534334,0.008083141,,-0.040816327,0.040816327,0.041666667
0.069056828,0.049038373,-0.005880107,,0.080882353,-0.032679739,-0.053333333
-0.002406495,0.001798942,0.014364726,,0.022556391,-0.015765766,-0.018779343
-0.053024018,0.001795711,-0.001893222,,0.023076923,-0.016018307,-0.019138756
0.030273259,0.001792493,0.001972686,,0.023622047,-0.01627907,-0.019512195
-0.003114914,-0.010735712,0.001968802,,-0.037878788,0.007092199,0.02238806
-0.011389046,0.004149346,0.001964933,,-0.029411765,0.014084507,0.02189781
0.053609027,0.005006397,-0.020968472,,-0.014492754,-0.013888889,0
0.002855918,0.01533963,0.002696456,,-0.034965035,0.007042254,0.021428571
0.040422271,0.002063696,-0.001920861,,0.007042254,-0.003496503,-0.005244755
-0.065330277,0.002059447,0,,0.007092199,-0.003508772,-0.005272408
0.03956388,0.002055214,0,,0.007142857,-0.003521127,-0.005300353
-0.018737131,0.002050998,0,,0.007194245,-0.003533569,-0.005328597
0.00967422,0.005870047,0,,-0.014184397,0.028368794,0.021428571
-0.055189415,-0.003762505,-0.00939184,,0,0,0
0.042271995,0.006012016,-0.001165682,,0.014388489,0.013793103,0
-0.023692567,-0.003141309,0.004823777,,-0.00477327,-0.009070295,-0.002331002
-0.001818989,-0.003151207,0.007588076,,-0.004750593,-0.009153319,-0.002336449
-0.003153632,-0.00316117,-0.000589154,,-0.004728133,-0.009237875,-0.00234192
0.02604535,-0.016551869,-0.000589502,,-0.034246575,0.020979021,0.028169014
-0.013354962,0.009201769,-0.000589849,,0.020979021,0.006849315,-0.006849315
0.003225698,-0.007715126,-0.000923788,,-0.006944444,-0.006802721,0
0.009214229,-0.003848315,-0.007165973,,0,0.054794521,0.027586207
-0.002465926,0.000525609,-0.007760962,,0.006993007,0.006493506,0
0.025111332,0.000525334,0.002190066,,0.007042254,0.006451613,0
-0.008019563,0.000525057,0,,0.007092199,0.006410256,0
-0.000715775,0.001338145,0,,0.014388489,-0.050955414,-0.033557047
-0.010548153,-0.014307051,0,,-0.007142857,0.020134228,0.013888889
-0.001052843,0.015232507,0.019511434,,0.014492754,0.092105263,0.04109589
-0.02194207,-0.007462726,-0.007884866,,0.014705882,0,-0.006578947
0.007826035,-0.002321585,-0.006944444,,0.004926109,0,-0.002207505
0.008535536,-0.002326988,0.003341103,,0.004950495,0,-0.00221239
-0.010976879,-0.002332415,0.001936033,,0.004975125,0,-0.002217295
-0.002793792,0.004224109,0.001932292,,0.007518797,0.006024096,0
0.003358262,0.016111103,0.001928566,,0.015267176,0,-0.006666667
0.001224185,-0.002889909,-0.001770865,,-0.015037594,0.023952096,0.020134228
0.002784248,0.010339903,0.006787505,,0.015267176,-0.023391813,-0.019736842
-0.002858717,0.000620264,-0.004826477,,0.010282776,-0.003992016,-0.006711409
-0.04582939,0.000619879,-0.005773672,,0.010389611,-0.004008016,-0.006756757
-0.030510096,0.000619496,0.002710027,,0.010498687,-0.004024145,-0.006802721
-0.102360022,0.0081257,0.002702703,,0.016,-0.012121212,-0.01369863
0.041335289,-0.004759423,0.002695418,,-0.0234375,0.006134969,0.013888889
0.020918884,0.001696884,-0.00499232,,-0.015384615,0,0.006849315
-0.005255285,-0.017863957,-0.006329602,,-0.022556391,0.018292683,0.020408163
0.021778887,-0.000287472,0.008700381,,-0.0025,0.001996008,0.002222222
0.008282236,-0.000287554,-0.005390836,,-0.002493766,0.001992032,0.002217295
-0.002799376,-0.000287637,0,,-0.002487562,0.001988071,0.002212389
-0.004988384,0.004080328,0,,0.030769231,0,-0.013245033
0.006492921,0.004688958,0,,0.023622047,-0.041666667,-0.033557047
-0.004195369,-0.006922838,-0.012388695,,-0.037878788,0.00621118,0.020833333
-0.002926904,-0.002114796,-0.009408075,,0.023255814,-0.018518519,-0.020408163
-0.00355663,0.001151214,-0.006727345,,-0.002577319,0.002096436,0.002314815
-0.025883579,0.00114989,-0.003585657,,-0.002570695,0.002092051,0.002309469
-0.005745202,0.00114857,-0.000852992,,-0.002564102,0.002087682,0.002304147
0.018052871,0.004928074,-0.00085372,,0.015625,0,-0.006896552
-0.006910886,0.00023351,-0.00085445,,-0.022900763,0.01875,0.020833333
0.001438887,0.004747089,-0.003607793,,-0.007575758,-0.006134969,0
0.002662905,-0.00882968,0.002011587,,-0.014925373,0,0.006802721
0.010425315,-0.000494913,0.005781739,,0,-0.004115227,-0.002252252
-0.000513997,-0.000495158,-0.003992016,,0,-0.004132231,-0.002257337
0.009325493,-0.000495403,0.001603206,,0,-0.004149378,-0.002262443
-0.005568819,-0.000156496,0.00160064,,0,0.0125,0.006802721
-0.005915304,-0.011114637,0.001598082,,0.015151515,0.012345679,0
-0.00394919,-0.000870611,0.004786598,,-0.007518797,0.006097561,0.006756757
0.003037236,-0.001425968,0.001984915,,0.015267176,-0.012121212,-0.013422819
-0.016251339,0.000661113,0.003011094,,0.00511509,0,-0.002267573
0.006547239,0.000660677,0.005688102,,0.005141388,0,-0.002272728
0.0003241,0.00066024,0.000864101,,0.005167959,0,-0.002277904
0.005727395,-0.010055455,0.000863355,,0.0078125,0.006134969,0
-0.003536721,-0.00199952,0.00086261,,0.007874016,0.018292683,0.006849315
-0.005299576,0.00408721,-0.006894931,,0.024193548,-0.005988024,-0.013605442
0.005696512,0.01021629,0.001814596,,-0.03125,0,0.013793103
0.038881746,0.004226923,0.018270594,,-0.001949318,0.004518072,0.003401361
0.017666302,0.004209133,0.015081206,,-0.001945525,0.004497751,0.003389831
-0.003194841,0.00419149,0.000253968,,-0.001941748,0.004477612,0.003378378
0.006362349,0.004173994,0.000253904,,-0.001937984,0.004457652,0.003367003
0.006797227,-0.003418561,0.000253839,,-0.007692308,0.017751479,0.013422819
0.019344393,-0.00530138,0.003806624,,-0.029850746,-0.011627907,0.006622517
-0.005606346,-0.006583557,-0.001289344,,0.015151515,-0.011764706,-0.013157895
0.001027418,-0.000420787,-0.003797084,,-0.002518891,0.001984127,0.002222222
-0.027314088,-0.000420963,0.004345175,,-0.002512563,0.001980198,0.002217295
0.002501117,-0.000421141,-0.000632511,,-0.002506265,0.001976284,0.002212389
0.001702174,-0.006635564,-0.000632911,,0.015267176,-0.01183432,-0.013245033
0.002746761,0.003419483,-0.000633312,,0.007692308,0.005988024,0
-0.005724072,-0.006419377,0.009505703,,-0.007633588,-0.005952381,0
-0.00048085,-0.002472721,-0.000753296,,-0.02238806,0.005988024,0.013422819
-0.001367457,0.000693006,-0.006784772,,-0.002481389,-0.005952381,-0.002207505
0.006221376,0.000692527,0.001366224,,-0.002475248,-0.005988024,-0.00221239
-0.00113296,0.000692047,-0.001591753,,-0.002469136,-0.006024096,-0.002217295
-0.000196974,0.000957565,-0.001594291,,0.015037594,0,-0.006666667
-0.019734163,0.014588608,-0.001596837,,-0.02919708,0,0.013422819
-0.001386758,0.002357217,0.007616146,,-0.021428571,0.03030303,0.026490066
0.011091023,0.000627122,-0.000151172,,-0.014084507,0.011764706,0.012903226
-0.000484357,-0.000261128,0.013229513,,0.004716981,-0.007751938,-0.006369427
-0.002837849,-0.000261196,-0.003954339,,0.004739336,-0.0078125,-0.006410256
0.012122644,-0.000261265,-0.007240949,,0.004761905,-0.007874016,-0.006451613
-0.003295278,-0.007291258,-0.007293763,,0.014492754,-0.011904762,-0.012987013
-0.002214014,-0.003159074,-0.007347352,,-0.041666667,0.012048193,0.026315789
0.001326065,-0.001188409,0.003062787,,0,-0.023809524,-0.012820513
0.00672227,-0.003410811,-0.006870229,,-0.006896552,0.067073171,0.038961039
0.007044795,-0.000848984,0.001152959,,-0.004576659,0.007619047,0.00625
-0.004936763,-0.000849706,0.003685221,,-0.004555808,0.007561437,0.00621118
0.001859448,-0.000850428,0.00107091,,-0.004535148,0.00750469,0.00617284
-0.003114023,-0.034711132,0.001069764,,0.013793103,0,-0.006134969
0.003889118,-0.001570654,0.001068621,,-0.02027027,-0.016759777,0
0.000806482,-0.009273017,-0.000914983,,-0.006711409,0.017045455,0.012345679
0.006474387,0.000668511,-0.001755323,,-0.006666667,-0.016759777,-0.006097561
0.003353323,0.001169217,-0.011620795,,-0.001663894,0.001420455,0.001533742
-0.00397694,0.001167851,0.00154703,,-0.00166113,0.00141844,0.001531394
0.003533855,0.001166489,0.002497168,,-0.001658375,0.001416431,0.001529052
0.036726752,-0.005076573,0.002490948,,-0.001655629,0.001414427,0.001526718
-0.008246143,0.001589251,0.002484758,,0,0,0
0.000721446,0.002421923,-0.003986202,,0.006666667,-0.005649718,-0.006097561
0.005703013,-0.005581921,-0.003694297,,-0.019607843,0.028409091,0.024539877
-0.002870476,0.000893652,-0.007106991,,-0.004338395,0,0.001996008
0.004589067,0.000892855,0.004668171,,-0.004319654,0,0.001992032
-0.003440889,0.000892058,-0.00020651,,-0.004301075,0,0.001988071
-0.001983739,0.006183138,-0.000206553,,0.006493506,-0.016574586,-0.011904762
-0.011571821,0.00572997,-0.000206596,,-0.012820513,0.011235955,0.012048193
0.000696221,-0.003055099,-0.004416893,,0,0,0
0.003027009,0.000745436,0.016889788,,0,-0.011111111,-0.005952381
0.037789779,-0.000744859,-0.000918485,,0.006451613,0.001872659,-0.001996008
0.000135503,-0.000745415,0.003447483,,0.006493506,0.001869159,-0.002
-0.004502955,-0.00074597,-0.000636229,,0.006535948,0.001865671,-0.002004008
0.005043245,0.007548134,-0.000636634,,-0.025477707,0.022346369,0.024096386
0.03232295,-0.00559809,-0.00063704,,-0.006329114,0.005464481,0.005882353
0.013933965,0.001821351,0.006501951,,0.006369427,0.016304348,0.005847953
0.002317063,0.004710354,-0.002887977,,-0.01875,-0.005347594,0.005813953
0.036469558,0.000987004,0.001143293,,0.002087682,0.001792115,0
-0.017939472,0.000986031,-0.013323182,,0.002092051,0.001788909,0
-0.001199669,0.00098506,0.000205761,,0.002096436,0.001785714,0
0.040763575,0.006478604,0.000205719,,0,-0.010695187,-0.005780347
0.013141555,0.007414617,0.000205677,,0.025806452,0,-0.011627907
-0.068739499,0.005338111,-0.000231339,,0.019736842,-0.005405405,-0.011764706
0.021774595,0.000724023,-0.001156961,,0,0,0
0.000133644,-0.006002618,-0.015212355,,-0.008695652,0.003623189,0.005952381
0.01179608,-0.006038867,0.001568258,,-0.00862069,0.003610108,0.00591716
-0.012460801,-0.006075557,0,,-0.008547008,0.003597122,0.005882353
0.010232144,-0.004175219,0,,-0.006369427,0.016129032,0.011695906
0.018416364,-0.000657687,0,,-0.05988024,0.042328042,0.052023121
-0.010638151,-0.01488975,0.006811242,,-0.017647059,0.045685279,0.032967033
0.001340398,-0.022129453,-0.002488336,,0.007407407,-0.006067961,-0.006648936
-0.015839915,-0.002818096,0.007171812,,0.007462687,-0.006105006,-0.00669344
-0.004230786,-0.00282606,-0.004798762,,0.007518797,-0.006142506,-0.006738544
0.003565085,-0.002834069,0.000181469,,0.007575758,-0.00618047,-0.006784261
0.009976014,0.008698665,0.000181436,,-0.011976048,-0.019900498,-0.005464481
0.045848973,-0.002988439,0.000181404,,0.006024096,0.015228426,0.005494505
-0.003889843,-0.005138298,-0.015157404,,-0.029239766,0.015,0.021857923
0.014064863,-0.008780202,-0.001183899,,-0.017241379,0.014778325,0.016042781
-0.000396394,0.001244753,0.004741209,,0,0.003236246,0.001754386
-0.027254218,0.001243206,-0.0043256,,0,0.003225806,0.001751314
0.011742834,0.001241662,-0.001843075,,0,0.003215434,0.001748252
0.01592519,-0.000346089,-0.001846479,,-0.005714286,-0.014423077,-0.005235602
-0.009024956,-0.019819984,-0.001849894,,0.005747126,0.024390244,0.010526316
-0.005548094,-0.002825603,-0.0025417,,0,-0.014285714,-0.0078125
0.001577421,-0.002833609,-0.003822265,,0,-0.014492754,-0.007874016
-0.008094475,0.003522487,-0.007753797,,0.00967118,-0.004901961,-0.007054674
-0.004938731,0.003510124,-0.007894949,,0.009765625,-0.004926108,-0.007104796
0.005183195,0.003497845,0.000757883,,0.009861933,-0.004950495,-0.007155635
-9.65E-05,-0.004657346,0.000757309,,0,0.009950249,0.005405405
0.013607375,-0.013419238,0.000756736,,-0.04519774,0.039408867,0.043010753
0.014500178,-0.001879186,-0.001620352,,-0.022099448,0.009478673,0.015463918
0.027997642,0.005379218,0.003002516,,0.028409091,-0.03286385,-0.030456853
-0.008482607,-0.001783479,-0.012540453,,-0.005649718,0.004854369,0.005235602
0.003122763,-0.001786666,-0.000573535,,-0.005617978,0.004830918,0.005208333
-0.019192781,-0.001789863,-0.001721594,,-0.005586592,0.004807692,0.005181347
0.007314077,-0.000986202,-0.001724563,,-0.005555556,0.004784689,0.005154639
0.005138552,0.003589716,-0.001727542,,0.011235955,-0.019047619,-0.015384615
0.003663347,-0.002324975,0.007004532,,-0.027322404,0.004854369,0.015625
0.002138881,-0.010486672,-0.003846154,,0,0.009661836,0.005128205
0.002639096,0.00126811,-0.002875216,,-0.005434783,0.001594896,0.003401361
-0.006661056,0.001266504,0,,-0.005405405,0.001592357,0.00338983
0.013887084,0.001264902,0.001565332,,-0.005376344,0.001589825,0.003378379
0.001800871,-0.003338775,0.001562886,,0,-0.028571429,-0.015151515
-0.000487472,-0.014667225,0.001560447,,0.021978022,0.009803922,-0.005128205
-0.003727589,-0.013691133,-0.002460025,,0.02247191,-0.019417476,-0.020618557
0.008499403,0.006614561,0,,0.017142857,-0.024752475,-0.021052632
0.007523203,0.001665874,-0.003863543,,0.001908397,0.001692047,0
-0.000710664,0.001663103,-0.013863674,,0.001912046,0.00168919,0
0.003263532,0.001660342,0.000223152,,0.001915709,0.00168634,0
0.01054959,-0.007367115,0.000223102,,-0.033333333,0.01010101,0.021505376
0.038535131,0.00055661,0.000223052,,0.034482759,0.04,0.005263158
0.03941519,-0.002410774,0.012293026,,-0.064516129,-0.019230769,0.020942408
0.065452136,0.003160182,0.005369682,,0.010869565,0.029411765,0.01025641
-0.024909167,0.001459275,0.008052588,,-0.005405405,0,0.002538071
-0.002142424,0.001457148,-0.006358005,,-0.005376344,0,0.002531646
0.011655272,0.001455028,0.002734482,,-0.005347594,0,0.002525253
0.02824021,0.001452914,0.002727025,,-0.005319149,0,0.002518892
0.046240035,0.002763476,0.002719608,,0.016216216,-0.023809524,-0.020100503
-0.002246406,0.013136138,0.004719284,,0.022099448,0.009756098,-0.005128205
-0.012820605,-0.006165563,0.002186589,,-0.016304348,-0.004830918,0.005154639
0.002592843,0.0019615,0.000242424,,-0.002710027,0.004854369,0.003846154
0.035469111,0.00195766,-0.002827597,,-0.002702703,0.004830918,0.003831418
0.0240665,0.001953835,0.002754598,,-0.002695418,0.004807692,0.003816794
0.021814659,0.001950025,0.002747031,,-0.002688172,0.004784689,0.003802281
0.10483871,0.00353037,0.002739505,,0,0.00952381,0.005050505
-0.123896874,0.015515073,0.004660506,,0.016393443,-0.023584906,-0.020100503
-0.10727969,-0.007372553,-0.005198752,,-0.005434783,0.004830918,0.005128205
0.007061619,0.002744215,-0.008843866,,-0.001808318,-0.004807692,-0.00170068
0.001486949,0.002736705,0,,-0.001805055,-0.004830918,-0.001703578
-0.007275341,0.002729236,-0.001081549,,-0.001801802,-0.004854369,-0.001706484
0.004745916,0.004260265,-0.00108272,,0.005434783,0.004878049,0
-0.141808526,0.003093221,-0.001083893,,-0.005405405,0.033980583,0.020512821
0.033952337,0.00361237,0.000406901,,-0.010695187,-0.018779343,-0.005025126
0.021742613,0.002633614,-0.004718132,,0.010810811,0.019138756,0.005050505
-0.005008258,0.003589877,-0.017572538,,0.00135318,-0.003521127,-0.002512563
0.00379617,0.003577035,-0.031364393,,0.001355014,-0.003533569,-0.002518892
0.011555946,0.003564286,0.001002033,,0.001356852,-0.003546099,-0.002525253
0.09144799,0.003551626,0.00100103,,0.001358696,-0.003558719,-0.002531646
-0.026869514,-0.008459171,0.001000029,,-0.010752688,0.019047619,0.015228426
0.018659793,-0.000870602,-0.001113204,,-0.021052632,0.018691589,0.02
-0.004894135,0.002439714,-0.021003,,-0.010416667,-0.009174312,0
0.029910328,0.00214399,0.00262697,,0.010526316,0.00308642,-0.003267974
0.001951589,0.002139403,0.008296943,,0.010638298,0.003076923,-0.003278688
-0.002174073,0.002134835,0.00216544,,0.010752688,0.003067485,-0.003289474
-0.031811928,-0.004490923,0.002160761,,-0.03626943,0.004587156,0.01980198
0.01009878,-0.008241494,0.002156102,,-0.015306122,0.00456621,0.009708738
0.018296965,-0.009272201,-0.004733219,,0.010309278,0.009090909,0
0.002153003,0.00203069,0.006917423,,-0.010204082,-0.009009009,0
0.001977681,0.001409825,-0.002318592,,0.001703577,-0.001515151,-0.001602564
-0.00224071,0.00140784,0.00619728,,0.001706485,-0.001517451,-0.001605137
0.001315907,0.001405861,0.003849444,,0.001709402,-0.001519757,-0.001607717
0.05411696,0.013863315,0.003834683,,0.005154639,-0.01369863,-0.009661836
0.019122049,-0.003029044,0.003820034,,0.010416667,0.009259259,0
0.022804247,0.005555547,0.008710359,,-0.005181347,-0.004587156,0
0.016873091,0.002503462,0.002682763,,0.010471204,0.00921659,0
0.013433909,0.004506444,-0.005016722,,0,-0.00913242,-0.004878049
-0.013639503,0.004486228,0.011596639,,0,-0.00921659,-0.004901961
0.00915067,0.00446619,-0.001744476,,0,-0.009302326,-0.004926108
0.022654782,-0.002039065,-0.001747524,,0.021390374,0,-0.00990099
0.001630138,0.006214907,-0.001750584,,0.027472527,-0.014084507,-0.02
-0.065903724,-0.007614866,0.00125261,,-0.021505376,0.00952381,0.015306122
-0.003116015,0.002642996,-0.001251043,,-0.005347594,0.014150943,0.010050251
0.014455857,-0.00226756,-0.002254697,,0,-0.003100775,-0.001658375
-0.005034108,-0.002272713,-0.010043522,,0,-0.00311042,-0.00166113
-0.008076309,-0.00227789,0.003156352,,0,-0.003120125,-0.001663893
0.013676735,0.001112988,0.003146421,,0,0.009389671,0.005
0.002827052,0.004447079,0.003136552,,-0.031088083,0.018604651,0.024875622
0.019991662,0.005364027,0.000837521,,0.015789474,-0.02283105,-0.019417476
0.019152166,-0.003387551,0.008200837,,0.027027027,0.014018692,-0.004950495
0.006607845,0.000148708,0.003486056,,-0.002695418,0.002304147,0.002487562
-0.006099643,0.000148686,-0.012406948,,-0.002688172,0.002298851,0.00248139
0.031267598,0.000148664,-0.000279174,,-0.002680965,0.002293578,0.002475248
0.032152079,0.000148642,-0.000279252,,-0.002673797,0.00228833,0.002469136
0.00221479,0.001358845,-0.00027933,,-0.026041667,-0.01369863,0.004926108
0.050934956,0.008735459,0.028499581,,0.010526316,0,-0.004901961
-0.000664039,0.006389734,0.001629992,,0,-0.027777778,-0.014778325
-0.026170294,-0.001615132,-0.010333605,,0.007067138,0.00952381,0.001666667
0.019630313,-0.001617746,0.000575516,,0.007117438,0.009433962,0.001663894
0.011547998,-0.001620366,-0.002109011,,0.007168459,0.009345794,0.001661129
0.00060219,0.000923439,-0.002113469,,-0.015873016,-0.00462963,0.004975124
0.035329818,-0.001425858,-0.002117945,0.0293,0.027173913,0.03255814,0.004950495
0.024504266,-0.012430674,-0.005623088,0.055280288,0,-0.018018018,-0.009852217
0.019011468,-0.000595339,-0.005571726,0.001473025,-0.041666667,-0.009174312,0.014925373
-0.015237543,-0.002240947,0.002676033,0.000429001,0.003484321,-0.006172839,-0.004901961
0.009221874,-0.002245979,-0.002919099,0.000428816,0.003496503,-0.00621118,-0.004926108
0.004284734,-0.002251036,-5.58E-05,0.000428633,0.003508772,-0.00625,-0.004950495
-0.038437362,-0.008053478,-5.58E-05,-0.028828498,-0.010416667,0.009433962,0.009950249
-0.058808629,-0.006218699,-5.58E-05,-0.066553224,0.010526316,-0.009345794,-0.009852217
0.031706068,-0.005127733,-0.016313896,0.03848491,0.005291005,-0.004716981,-0.004975124
-0.060529305,0.002183978,0,0.066900722,-0.005263158,0.004739336,0.005
